Date,Open,High,Low,Close,Adj Close,Volume
2018-11-26,394.799988,397.200012,381.000000,384.000000,342.610474,1171120
2018-12-03,400.000000,417.399994,388.100006,395.299988,352.692535,1634594
2018-12-10,391.000000,419.799988,387.000000,404.399994,360.811676,1426809
2018-12-17,402.000000,410.600006,389.500000,396.100006,353.406342,1522865
2018-12-24,393.899994,399.500000,377.600006,397.500000,354.655396,571205
2018-12-31,400.799988,411.600006,380.700012,397.399994,354.566132,1059326
2019-01-07,400.200012,429.799988,393.799988,405.899994,362.150024,1522948
2019-01-14,398.100006,410.799988,391.500000,410.000000,365.808044,1075151
2019-01-21,409.100006,424.700012,402.000000,421.200012,379.137573,901500
2019-01-28,418.000000,446.200012,413.200012,446.200012,401.640930,1224409
2019-02-04,446.200012,454.600006,437.899994,440.899994,396.870148,1145004
2019-02-11,445.000000,486.000000,430.700012,473.500000,426.214630,2070690
2019-02-18,474.399994,480.000000,471.600006,480.000000,432.065582,844581
2019-02-25,482.000000,500.799988,478.399994,495.500000,446.017731,1078901
2019-03-04,498.200012,503.799988,480.000000,486.799988,438.186493,1013371
2019-03-11,489.200012,505.799988,484.399994,496.299988,446.737762,1139529
2019-03-18,497.899994,512.599976,490.100006,492.200012,443.047211,1046327
2019-03-25,487.299988,513.599976,481.700012,511.200012,460.149841,1028315
2019-04-01,520.000000,534.900024,517.099976,530.099976,477.162476,1077407
2019-04-08,528.000000,537.799988,516.900024,530.400024,477.432434,892086
2019-04-15,532.099976,539.799988,496.649994,510.399994,459.429688,1270992
2019-04-22,510.399994,533.799988,509.399994,529.400024,476.532318,897580
2019-04-29,528.099976,532.299988,514.799988,526.000000,473.471893,746779
2019-05-06,508.899994,516.500000,498.049988,507.100006,462.603912,1188390
2019-05-13,511.000000,522.700012,489.750000,522.000000,476.196503,1277163
2019-05-20,520.099976,525.599976,479.500000,482.700012,440.344971,1461203
2019-05-27,486.250000,491.200012,456.200012,465.950012,425.064667,1671305
2019-06-03,461.250000,484.700012,455.700012,479.600006,437.516937,1380148
2019-06-10,483.850006,497.649994,480.049988,486.450012,443.765869,1071765
2019-06-17,488.700012,521.000000,485.950012,516.200012,470.905396,1594272
2019-06-24,515.000000,523.799988,505.600006,520.099976,474.463165,1089128
2019-07-01,524.000000,532.700012,518.900024,522.200012,476.378906,821571
2019-07-08,518.700012,526.099976,512.000000,522.200012,476.378906,745097
2019-07-15,524.299988,534.200012,512.000000,522.700012,476.835052,907006
2019-07-22,521.299988,534.200012,458.399994,473.250000,431.724091,1850192
2019-07-29,470.000000,483.799988,447.500000,450.899994,411.335236,1930002
2019-08-05,443.149994,456.700012,436.399994,454.600006,414.710632,1676486
2019-08-12,455.450012,458.600006,420.350006,432.299988,394.367279,1565982
2019-08-19,436.500000,444.049988,423.799988,426.000000,388.620117,1183085
2019-08-26,423.899994,445.299988,420.000000,440.399994,401.756561,939964
2019-09-02,442.450012,460.950012,427.700012,453.750000,413.935150,1088268
2019-09-09,454.299988,479.899994,441.250000,468.600006,427.482086,1378160
2019-09-16,462.000000,469.399994,457.399994,468.950012,427.801422,1241555
2019-09-23,465.350006,471.149994,451.450012,464.750000,423.969910,945963
2019-09-30,464.750000,470.750000,434.200012,441.899994,403.124939,1152014
2019-10-07,441.750000,472.299988,437.350006,471.850006,430.446930,1164665
2019-10-14,470.049988,488.649994,465.200012,469.649994,428.440002,1144215
2019-10-21,471.000000,523.900024,467.950012,514.000000,468.898438,1485113
2019-10-28,515.099976,520.000000,507.399994,515.000000,469.810638,933934
2019-11-04,517.599976,527.700012,516.099976,519.599976,474.007050,935567
2019-11-11,514.400024,546.599976,510.299988,545.799988,497.908081,952271
2019-11-18,546.000000,552.200012,536.200012,541.400024,493.894226,949324
2019-11-25,542.099976,553.400024,541.900024,546.700012,498.729156,867392
2019-12-02,546.000000,551.400024,522.299988,549.099976,500.918549,1092958
2019-12-09,547.900024,567.599976,536.299988,562.000000,512.686646,961126
2019-12-16,564.799988,585.000000,564.599976,580.099976,529.198364,1281064
2019-12-23,579.200012,593.799988,578.599976,590.700012,538.868469,278675
2019-12-30,591.299988,600.900024,582.200012,600.900024,548.173340,527897
2020-01-06,595.700012,601.400024,576.299988,592.099976,540.145325,977034
2020-01-13,591.700012,614.900024,584.299988,610.200012,556.657288,1067229
2020-01-20,611.700012,613.599976,570.900024,573.299988,526.096008,1237350
2020-01-27,547.599976,570.799988,542.200012,555.000000,509.302765,1650205
2020-02-03,555.000000,579.900024,550.000000,565.700012,519.121765,1187700
2020-02-10,562.000000,598.000000,559.000000,579.400024,531.693848,1399735
2020-02-17,578.000000,587.000000,555.599976,561.599976,515.359375,1154755
2020-02-24,535.599976,545.000000,484.250000,505.799988,464.153778,2267591
2020-03-02,517.299988,523.500000,475.500000,483.500000,443.689941,1812863
2020-03-09,441.950012,485.100006,378.399994,405.000000,371.653381,3454189
2020-03-16,372.649994,422.799988,348.549988,419.700012,385.143066,2769099
2020-03-23,395.000000,493.500000,382.600006,479.500000,440.019257,1724328
2020-03-30,479.850006,502.600006,444.500000,452.700012,415.425903,1236785
2020-04-06,469.000000,498.799988,458.299988,473.700012,434.696838,840776
2020-04-13,473.700012,513.099976,470.600006,503.399994,461.951416,913265
2020-04-20,508.600006,510.500000,445.450012,451.350006,414.187073,939425
2020-04-27,455.799988,482.000000,455.399994,460.200012,422.308380,672907
2020-05-04,458.399994,460.250000,433.500000,447.500000,410.654053,1166552
2020-05-11,448.799988,452.250000,405.100006,411.350006,384.298157,1023609
2020-05-18,415.700012,443.600006,415.700012,422.899994,395.088531,1168571
2020-05-25,428.000000,483.600006,420.649994,469.600006,438.717407,1362645
2020-06-01,480.000000,537.700012,469.649994,536.099976,500.844147,1324704
2020-06-08,531.099976,534.500000,477.000000,487.350006,455.300079,1340373
2020-06-15,473.549988,518.799988,466.450012,509.899994,476.367096,1489018
2020-06-22,503.000000,513.200012,464.049988,477.000000,445.630737,1212521
2020-06-29,475.549988,498.500000,469.850006,494.799988,466.424652,868817
2020-07-06,504.700012,507.399994,491.149994,499.750000,471.090759,753327
2020-07-13,505.000000,525.799988,496.500000,515.400024,485.843353,851165
2020-07-20,513.900024,527.400024,488.049988,495.000000,466.613220,769991
2020-07-27,493.149994,512.000000,481.250000,481.750000,454.123047,1244364
2020-08-03,482.750000,495.600006,474.600006,485.350006,457.516571,697895
2020-08-10,487.950012,511.100006,479.200012,496.600006,468.121429,676238
2020-08-17,496.049988,506.799988,487.899994,495.500000,467.084534,522782
2020-08-24,500.000000,523.099976,498.399994,516.299988,486.691711,733171
2020-08-31,518.000000,571.299988,512.400024,555.000000,523.172363,1176926
2020-09-07,558.599976,576.000000,547.599976,570.599976,537.877686,783790
2020-09-14,577.000000,602.799988,572.700012,587.700012,553.997131,1414379
2020-09-21,584.900024,586.500000,556.500000,566.000000,533.541504,980661
2020-09-28,572.900024,584.799988,567.599976,577.799988,544.664856,837087
2020-10-05,582.000000,588.000000,573.299988,581.799988,548.435425,612750
2020-10-12,582.700012,595.500000,563.700012,589.400024,555.599670,860035
2020-10-19,589.500000,594.799988,553.500000,556.000000,524.115051,983113
2020-10-26,548.200012,556.599976,510.399994,518.500000,488.765564,1231314
2020-11-02,520.000000,570.500000,512.900024,567.500000,534.955627,1036955
2020-11-09,576.400024,626.900024,572.200012,609.000000,574.075623,1382078
2020-11-16,615.900024,628.200012,610.000000,613.700012,578.506165,850341
2020-11-23,617.400024,619.500000,599.200012,606.200012,571.436157,733481
2020-11-30,603.099976,609.700012,597.700012,601.900024,567.382751,728524
2020-12-07,598.000000,600.700012,570.500000,573.500000,540.611389,1031743
2020-12-14,574.599976,580.000000,539.000000,558.000000,526.000244,1696384
2020-12-21,549.400024,560.799988,540.799988,552.700012,521.004272,490591
2020-12-28,558.799988,595.200012,558.099976,594.400024,560.312927,535652
2021-01-04,598.500000,598.500000,567.700012,586.299988,552.677368,783055
2021-01-11,582.700012,589.099976,556.099976,561.799988,529.582397,737296
2021-01-18,561.000000,567.400024,541.000000,544.000000,512.803162,851496
2021-01-25,544.000000,560.299988,530.700012,541.599976,512.807922,1136951
2021-02-01,543.299988,560.500000,537.400024,549.000000,519.814453,1188850
2021-02-08,553.099976,558.900024,541.400024,547.900024,518.772949,802178
2021-02-15,550.599976,573.200012,513.299988,528.000000,499.930817,1917924
2021-02-22,529.000000,533.200012,518.400024,524.900024,496.995697,1142980
2021-03-01,534.000000,563.500000,532.400024,539.000000,510.346100,1069581
2021-03-08,541.099976,600.099976,538.000000,596.400024,564.694641,1109642
2021-03-15,599.400024,610.000000,585.599976,593.599976,562.043518,1229837
2021-03-22,591.000000,591.099976,558.299988,564.900024,534.869202,843990
2021-03-29,567.200012,602.900024,567.000000,599.400024,567.535217,657477
2021-04-05,599.400024,611.900024,589.500000,611.900024,579.370667,534453
2021-04-12,612.200012,644.000000,604.099976,635.000000,601.242615,964536
2021-04-19,636.299988,660.799988,622.000000,648.799988,614.309021,987477
2021-04-26,648.599976,676.400024,643.400024,666.500000,631.067993,781663
2021-05-03,669.099976,695.200012,665.500000,695.099976,658.147705,920928
2021-05-10,697.000000,708.599976,683.900024,706.900024,674.816406,839449
2021-05-17,710.000000,721.400024,695.400024,719.799988,687.130920,631584
2021-05-24,722.299988,749.500000,717.599976,748.799988,714.814697,653118
2021-05-31,749.200012,752.900024,734.500000,735.700012,702.309265,569550
2021-06-07,737.700012,750.400024,728.099976,742.900024,709.182556,672012
2021-06-14,747.299988,769.500000,740.200012,750.000000,715.960266,716092
2021-06-21,748.500000,765.000000,735.099976,759.200012,724.742676,654264
2021-06-28,757.000000,759.500000,729.799988,734.400024,701.068298,681783
2021-07-05,732.000000,740.599976,704.099976,731.200012,698.013550,651164
2021-07-12,730.900024,754.700012,724.299988,731.799988,698.586304,611061
2021-07-19,722.200012,749.700012,701.500000,747.599976,713.669128,576582
2021-07-26,743.700012,762.200012,717.200012,756.200012,721.878845,617353
2021-08-02,763.299988,786.799988,763.299988,782.500000,746.985168,526763
2021-08-09,784.200012,798.000000,781.799988,788.900024,753.094727,403751
2021-08-16,781.200012,781.200012,646.000000,652.500000,622.885437,1649155
2021-08-23,672.000000,683.299988,660.400024,668.599976,638.254639,903935
2021-08-30,669.400024,698.000000,667.500000,683.299988,652.287537,870429
2021-09-06,684.000000,709.200012,683.599976,696.400024,664.792908,629747
2021-09-13,697.599976,700.400024,622.000000,637.200012,608.279907,1656195
2021-09-20,622.299988,658.599976,616.400024,633.799988,605.034119,1123580
2021-09-27,639.000000,642.000000,603.099976,627.299988,598.829163,1343483
2021-10-04,606.500000,640.599976,605.099976,627.000000,598.542847,1024140
2021-10-11,628.000000,678.200012,622.000000,668.799988,638.445618,917286
2021-10-18,663.099976,663.099976,612.700012,646.099976,616.775818,1273812
2021-10-25,648.700012,653.500000,637.900024,648.200012,618.780640,831062
2021-11-01,653.900024,670.799988,640.200012,659.900024,629.949585,881880
2021-11-08,659.599976,689.799988,653.400024,677.799988,647.037170,1002873
2021-11-15,677.500000,730.099976,676.299988,716.900024,684.362549,1378577
2021-11-22,718.200012,723.000000,662.799988,665.500000,635.295410,1019278
2021-11-29,669.000000,708.799988,668.200012,684.000000,652.955750,1193631
2021-12-06,687.700012,740.000000,675.500000,700.500000,668.706970,923623
2021-12-13,702.299988,712.500000,679.299988,689.799988,658.492554,1028320
2021-12-20,670.099976,694.799988,667.000000,687.000000,655.819641,462521
2021-12-27,686.000000,711.000000,682.000000,706.900024,674.816406,352275
2022-01-03,709.000000,740.799988,706.299988,717.400024,684.839905,943989
2022-01-10,734.799988,738.299988,657.700012,665.500000,635.295410,1015302
2022-01-17,670.299988,695.599976,659.000000,668.799988,641.585815,927541
2022-01-24,665.000000,675.400024,632.099976,647.799988,621.440308,1026826
2022-01-31,656.500000,693.200012,647.900024,652.200012,625.661316,956860
2022-02-07,655.000000,656.799988,617.400024,619.799988,594.579651,944999
2022-02-14,600.299988,682.400024,594.700012,666.599976,639.475342,1280449
2022-02-21,674.000000,675.000000,602.000000,638.599976,612.614685,1230745
2022-02-28,627.900024,639.700012,557.700012,558.599976,535.869934,1569272
2022-03-07,527.200012,586.000000,523.799988,557.099976,534.430969,1572798
2022-03-14,561.700012,604.500000,537.900024,604.500000,579.902222,1385126
2022-03-21,599.000000,607.900024,573.500000,582.299988,558.605591,893684
2022-03-28,582.799988,608.299988,570.000000,575.299988,551.890381,1034403
2022-04-04,577.400024,585.799988,545.799988,551.299988,528.867004,911031
2022-04-11,547.500000,549.299988,511.100006,533.799988,512.079102,1035893
2022-04-18,529.799988,560.000000,514.400024,529.200012,507.666321,1202544
2022-04-25,518.000000,527.000000,497.000000,513.099976,492.221375,1278567
2022-05-02,504.600006,506.600006,451.700012,457.899994,439.267548,1114591
2022-05-09,454.450012,463.649994,432.750000,460.100006,448.946594,1277807
2022-05-16,458.350006,475.549988,445.299988,450.350006,439.432953,1111510
2022-05-23,457.950012,489.000000,440.700012,489.000000,477.145996,1252435
2022-05-30,495.500000,525.700012,495.100006,521.000000,508.370300,1648564
2022-06-06,527.900024,531.599976,508.500000,510.399994,498.027252,1180790
2022-06-13,503.000000,510.000000,480.100006,481.850006,470.169312,1674850
2022-06-20,487.350006,506.100006,476.850006,502.500000,490.318756,991575
2022-06-27,510.000000,512.400024,480.399994,487.250000,475.438416,925922
2022-07-04,490.649994,510.399994,474.500000,501.000000,488.855103,1010516
2022-07-11,485.799988,508.399994,477.899994,496.899994,484.854492,954217
2022-07-18,501.600006,535.900024,499.700012,531.299988,518.420593,871228
2022-07-25,530.200012,564.599976,511.399994,556.900024,543.400024,967326
2022-08-01,557.000000,560.000000,539.099976,543.599976,530.422363,689727
2022-08-08,547.700012,565.900024,537.099976,561.000000,547.400635,608775
2022-08-15,561.000000,571.299988,557.000000,558.099976,544.570862,608220
2022-08-22,555.000000,555.299988,524.099976,528.900024,516.078796,725933
2022-08-29,520.500000,527.799988,485.500000,496.100006,484.073883,895245
2022-09-05,486.549988,528.099976,483.899994,522.200012,509.541229,1007255
2022-09-12,526.400024,540.400024,492.250000,494.149994,482.171143,1026471
2022-09-19,492.350006,504.500000,476.700012,477.200012,465.632050,861110
2022-09-26,474.250000,483.899994,446.350006,458.549988,447.434113,1160324
2022-10-03,454.000000,483.450012,446.000000,449.500000,438.603516,1134519
2022-10-10,441.750000,460.500000,427.549988,448.000000,437.139862,896212
2022-10-17,447.000000,474.049988,440.799988,454.100006,443.092041,1099530
2022-10-24,455.500000,479.899994,450.500000,463.750000,452.508087,1133034
2022-10-31,465.799988,508.899994,460.950012,503.399994,491.196930,1126431
2022-11-07,502.500000,559.500000,498.500000,543.599976,530.422363,1013538
2022-11-14,543.599976,552.900024,533.400024,551.099976,537.740601,1070178
2022-11-21,546.500000,555.000000,537.099976,545.299988,532.081238,797880
2022-11-28,538.200012,574.900024,537.900024,559.700012,546.132141,1146124
2022-12-05,559.500000,561.700012,518.099976,523.500000,510.809692,1090291
2022-12-12,519.900024,533.000000,481.149994,491.049988,479.146271,1541791
2022-12-19,489.750000,492.649994,464.399994,471.950012,460.509308,976007
2022-12-26,471.950012,484.049988,471.950012,475.500000,463.973267,505104
2023-01-02,480.000000,527.700012,478.049988,527.599976,514.810242,1002350
2023-01-09,527.200012,564.700012,516.599976,563.599976,549.937561,1185659
2023-01-16,560.700012,562.900024,527.700012,531.599976,518.713318,1051418
2023-01-23,534.799988,561.500000,530.900024,557.700012,548.560547,951803
2023-01-30,555.799988,598.599976,550.500000,598.599976,588.790283,1279673
2023-02-06,592.500000,594.099976,556.000000,559.500000,550.331055,1104223
2023-02-13,559.500000,601.099976,534.500000,590.000000,580.331238,1701302
2023-02-20,589.099976,592.400024,552.400024,553.799988,544.724426,1027267
2023-02-27,556.299988,580.799988,552.599976,577.400024,567.937744,1031279
2023-03-06,585.200012,586.400024,562.400024,573.599976,564.199951,813765
2023-03-13,572.500000,574.000000,535.500000,547.099976,538.134216,1630871
2023-03-20,545.200012,581.900024,536.599976,580.500000,570.986877,993613
2023-03-27,585.500000,603.599976,571.200012,600.000000,590.167358,890683
2023-04-03,599.599976,602.599976,549.799988,555.400024,546.298279,839043
2023-04-10,559.099976,581.299988,552.500000,576.000000,566.560669,775378
2023-04-17,579.599976,580.400024,565.099976,578.000000,568.527893,788604
2023-04-24,578.700012,588.900024,563.799988,579.700012,570.200012,1040197
2023-05-01,572.299988,577.900024,555.599976,561.400024,552.199951,632167
2023-05-08,561.400024,565.799988,539.000000,545.400024,545.400024,851963
