Date,Open,High,Low,Close,Adj Close,Volume
2020-07-20,513.900024,527.400024,488.049988,495.000000,447.619141,769991
2020-07-27,493.149994,512.000000,481.250000,481.750000,435.637451,1244364
2020-08-03,482.750000,495.600006,474.600006,485.350006,438.892822,697895
2020-08-10,487.950012,511.100006,479.200012,496.600006,449.065979,676238
2020-08-17,496.049988,506.799988,487.899994,495.500000,448.071320,522782
2020-08-24,500.000000,523.099976,498.399994,516.299988,466.880371,733171
2020-08-31,518.000000,571.299988,512.400024,555.000000,501.876007,1176926
2020-09-07,558.599976,576.000000,547.599976,570.599976,515.982788,783790
2020-09-14,577.000000,602.799988,572.700012,587.700012,531.446045,1414379
2020-09-21,584.900024,586.500000,556.500000,566.000000,511.823120,980661
2020-09-28,572.900024,584.799988,567.599976,577.799988,522.493591,837087
2020-10-05,582.000000,588.000000,573.299988,581.799988,526.110718,612750
2020-10-12,582.700012,595.500000,563.700012,589.400024,532.983276,860035
2020-10-19,589.500000,594.799988,553.500000,556.000000,502.780365,983113
2020-10-26,548.200012,556.599976,510.399994,518.500000,468.869751,1231314
2020-11-02,520.000000,570.500000,512.900024,567.500000,513.179565,1036955
2020-11-09,576.400024,626.900024,572.200012,609.000000,550.707153,1382078
2020-11-16,615.900024,628.200012,610.000000,613.700012,554.957397,850341
2020-11-23,617.400024,619.500000,599.200012,606.200012,548.175232,733481
2020-11-30,603.099976,609.700012,597.700012,601.900024,544.286804,728524
2020-12-07,598.000000,600.700012,570.500000,573.500000,518.605164,1031743
2020-12-14,574.599976,580.000000,539.000000,558.000000,504.588898,1696384
2020-12-21,549.400024,560.799988,540.799988,552.700012,499.796234,490591
2020-12-28,558.799988,595.200012,558.099976,594.400024,537.504761,535652
2021-01-04,598.500000,598.500000,567.700012,586.299988,530.180054,783055
2021-01-11,582.700012,589.099976,556.099976,561.799988,508.025146,737296
2021-01-18,561.000000,567.400024,541.000000,544.000000,491.928955,851496
2021-01-25,544.000000,560.299988,530.700012,541.599976,491.933380,1136951
2021-02-01,543.299988,560.500000,537.400024,549.000000,498.654846,1188850
2021-02-08,553.099976,558.900024,541.400024,547.900024,497.655701,802178
2021-02-15,550.599976,573.200012,513.299988,528.000000,479.580627,1917924
2021-02-22,529.000000,533.200012,518.400024,524.900024,476.764923,1142980
2021-03-01,534.000000,563.500000,532.400024,539.000000,489.571869,1069581
2021-03-08,541.099976,600.099976,538.000000,596.400024,541.708069,1109642
2021-03-15,599.400024,610.000000,585.599976,593.599976,539.164856,1229837
2021-03-22,591.000000,591.099976,558.299988,564.900024,513.096741,843990
2021-03-29,567.200012,602.900024,567.000000,599.400024,544.433044,657477
2021-04-05,599.400024,611.900024,589.500000,611.900024,555.786743,534453
2021-04-12,612.200012,644.000000,604.099976,635.000000,576.768311,964536
2021-04-19,636.299988,660.799988,622.000000,648.799988,589.302734,987477
2021-04-26,648.599976,676.400024,643.400024,666.500000,605.379761,781663
2021-05-03,669.099976,695.200012,665.500000,695.099976,631.356995,920928
2021-05-10,697.000000,708.599976,683.900024,706.900024,647.347229,839449
2021-05-17,710.000000,721.400024,695.400024,719.799988,659.160461,631584
2021-05-24,722.299988,749.500000,717.599976,748.799988,685.717285,653118
2021-05-31,749.200012,752.900024,734.500000,735.700012,673.721008,569550
2021-06-07,737.700012,750.400024,728.099976,742.900024,680.314453,672012
2021-06-14,747.299988,769.500000,740.200012,750.000000,686.816284,716092
2021-06-21,748.500000,765.000000,735.099976,759.200012,695.241272,654264
2021-06-28,757.000000,759.500000,729.799988,734.400024,672.530579,681783
2021-07-05,732.000000,740.599976,704.099976,731.200012,669.600098,651164
2021-07-12,730.900024,754.700012,724.299988,731.799988,670.149475,611061
2021-07-19,722.200012,749.700012,701.500000,747.599976,684.618469,576582
2021-07-26,743.700012,762.200012,717.200012,756.200012,692.494019,617353
2021-08-02,763.299988,786.799988,763.299988,782.500000,716.578308,526763
2021-08-09,784.200012,798.000000,781.799988,788.900024,722.439148,403751
2021-08-16,781.200012,781.200012,646.000000,652.500000,597.530151,1649155
2021-08-23,672.000000,683.299988,660.400024,668.599976,612.273743,903935
2021-08-30,669.400024,698.000000,667.500000,683.299988,625.735413,870429
2021-09-06,684.000000,709.200012,683.599976,696.400024,637.731812,629747
2021-09-13,697.599976,700.400024,622.000000,637.200012,583.519165,1656195
2021-09-20,622.299988,658.599976,616.400024,633.799988,580.405518,1123580
2021-09-27,639.000000,642.000000,603.099976,627.299988,574.453186,1343483
2021-10-04,606.500000,640.599976,605.099976,627.000000,574.178345,1024140
2021-10-11,628.000000,678.200012,622.000000,668.799988,612.456970,917286
2021-10-18,663.099976,663.099976,612.700012,646.099976,591.669312,1273812
2021-10-25,648.700012,653.500000,637.900024,648.200012,593.592346,831062
2021-11-01,653.900024,670.799988,640.200012,659.900024,604.306824,881880
2021-11-08,659.599976,689.799988,653.400024,677.799988,620.698730,1002873
2021-11-15,677.500000,730.099976,676.299988,716.900024,656.504822,1378577
2021-11-22,718.200012,723.000000,662.799988,665.500000,609.434937,1019278
2021-11-29,669.000000,708.799988,668.200012,684.000000,626.376404,1193631
2021-12-06,687.700012,740.000000,675.500000,700.500000,641.486450,923623
2021-12-13,702.299988,712.500000,679.299988,689.799988,631.687805,1028320
2021-12-20,670.099976,694.799988,667.000000,687.000000,629.123657,462521
2021-12-27,686.000000,711.000000,682.000000,706.900024,647.347229,352275
2022-01-03,709.000000,740.799988,706.299988,717.400024,656.962708,943989
2022-01-10,734.799988,738.299988,657.700012,665.500000,609.434937,1015302
2022-01-17,670.299988,695.599976,659.000000,668.799988,615.469360,927541
2022-01-24,665.000000,675.400024,632.099976,647.799988,596.143921,1026826
2022-01-31,656.500000,693.200012,647.900024,652.200012,600.192993,956860
2022-02-07,655.000000,656.799988,617.400024,619.799988,570.376709,944999
2022-02-14,600.299988,682.400024,594.700012,666.599976,613.444763,1280449
2022-02-21,674.000000,675.000000,602.000000,638.599976,587.677490,1230745
2022-02-28,627.900024,639.700012,557.700012,558.599976,514.056702,1569272
2022-03-07,527.200012,586.000000,523.799988,557.099976,512.676331,1572798
2022-03-14,561.700012,604.500000,537.900024,604.500000,556.296692,1385126
2022-03-21,599.000000,607.900024,573.500000,582.299988,535.866882,893684
2022-03-28,582.799988,608.299988,570.000000,575.299988,529.425171,1034403
2022-04-04,577.400024,585.799988,545.799988,551.299988,507.338898,911031
2022-04-11,547.500000,549.299988,511.100006,533.799988,491.234344,1035893
2022-04-18,533.799988,560.000000,514.400024,529.200012,487.001099,1202544
2022-04-25,518.000000,527.000000,497.000000,513.099976,472.184937,1278567
2022-05-02,504.600006,506.600006,451.700012,457.899994,421.386688,1114591
2022-05-09,454.450012,463.649994,432.750000,460.100006,430.671692,1277807
2022-05-16,458.350006,475.549988,445.299988,450.350006,421.545319,1111510
2022-05-23,457.950012,489.000000,440.700012,489.000000,457.723206,1252435
2022-05-30,495.500000,525.700012,495.100006,521.000000,487.676453,1648564
2022-06-06,527.900024,531.599976,508.500000,510.399994,477.754456,1180790
2022-06-13,503.000000,510.000000,480.100006,481.850006,451.030518,1674850
2022-06-20,487.350006,506.100006,476.850006,502.500000,470.359711,991575
2022-06-27,510.000000,512.400024,480.399994,487.250000,456.085175,925922
2022-07-04,490.649994,510.399994,474.500000,501.000000,468.955688,1010516
2022-07-11,485.799988,508.399994,477.899994,496.899994,465.117920,954217
2022-07-18,501.600006,535.900024,499.700012,531.299988,497.317657,871228
2022-07-25,530.200012,564.599976,511.399994,556.900024,521.280273,967326
2022-08-01,557.000000,560.000000,539.099976,543.599976,508.830963,689727
2022-08-08,547.700012,565.900024,537.099976,561.000000,525.118042,608775
2022-08-15,561.000000,571.299988,557.000000,558.099976,522.403564,608220
2022-08-22,555.000000,555.299988,524.099976,528.900024,495.071198,725933
2022-08-29,520.500000,527.799988,485.500000,496.100006,464.369080,895245
2022-09-05,486.549988,528.099976,483.899994,522.200012,488.799713,1007255
2022-09-12,526.400024,540.400024,492.250000,494.149994,462.543793,1026471
2022-09-19,492.350006,504.500000,476.700012,477.200012,446.677948,861110
2022-09-26,474.250000,483.899994,446.350006,458.549988,429.220764,1160324
2022-10-03,454.000000,483.450012,446.000000,449.500000,420.749634,1134519
2022-10-10,441.750000,460.500000,427.549988,448.000000,419.345612,896212
2022-10-17,447.000000,474.049988,440.799988,454.100006,425.055450,1099530
2022-10-24,455.500000,479.899994,450.500000,463.750000,434.088226,1133034
2022-10-31,465.799988,508.899994,460.950012,503.399994,471.202148,1126431
2022-11-07,502.500000,559.500000,498.500000,543.599976,508.830963,1013538
2022-11-14,543.599976,552.900024,533.400024,551.099976,515.851257,1070178
2022-11-21,546.500000,555.000000,537.099976,545.299988,510.422211,797880
2022-11-28,538.200012,574.900024,537.900024,559.700012,523.901184,1146124
2022-12-05,559.500000,561.700012,518.099976,523.500000,490.016602,1090291
2022-12-12,519.900024,533.000000,481.149994,491.049988,459.642120,1541791
2022-12-19,489.750000,492.649994,464.399994,471.950012,441.763763,976007
2022-12-26,471.950012,484.049988,471.950012,475.500000,445.086670,505104
2023-01-02,480.000000,527.700012,478.049988,527.599976,493.854279,1002350
2023-01-09,527.200012,564.700012,516.599976,563.599976,527.551697,1185659
2023-01-16,560.700012,562.900024,527.700012,531.599976,497.598480,1051418
2023-01-23,534.799988,561.500000,530.900024,557.700012,526.230774,951803
2023-01-30,555.799988,598.599976,550.500000,598.599976,564.822876,1279673
2023-02-06,592.500000,594.099976,556.000000,559.500000,527.929199,1104223
2023-02-13,559.500000,601.099976,534.500000,590.000000,556.708191,1701302
2023-02-20,589.099976,592.400024,552.400024,553.799988,522.550781,1027267
2023-02-27,556.299988,580.799988,552.599976,577.400024,544.819153,1031279
2023-03-06,585.200012,586.400024,562.400024,573.599976,541.233521,813765
2023-03-13,572.500000,574.000000,535.500000,547.099976,516.228882,1630871
2023-03-20,545.200012,581.900024,536.599976,580.500000,547.744202,993613
2023-03-27,585.500000,603.599976,571.200012,600.000000,566.143921,890683
2023-04-03,599.599976,602.599976,549.799988,555.400024,524.060608,839043
2023-04-10,555.400024,581.299988,552.500000,576.000000,543.498169,775378
2023-04-17,579.599976,580.400024,565.099976,578.000000,545.385315,788604
2023-04-24,578.700012,588.900024,563.799988,579.700012,546.989319,1040197
2023-05-01,579.700012,579.700012,555.599976,561.400024,529.721985,632167
2023-05-08,561.400024,565.799988,539.000000,545.400024,523.198914,851963
2023-05-15,547.700012,555.400024,535.099976,535.099976,513.318115,663289
2023-05-22,534.900024,543.400024,504.100006,517.700012,496.626434,912774
2023-05-29,520.700012,520.900024,488.450012,506.700012,486.074219,997057
2023-06-05,506.600006,507.899994,496.000000,504.700012,484.155609,657488
2023-06-12,509.200012,532.200012,507.100006,527.700012,506.219360,1148417
2023-06-19,524.799988,526.799988,498.000000,502.200012,481.757385,748758
2023-06-26,501.100006,515.299988,490.100006,505.600006,485.018951,1007658
2023-07-03,509.000000,509.000000,474.100006,477.600006,458.158722,874544
2023-07-10,475.000000,504.299988,474.700012,500.000000,479.646912,641186
2023-07-17,489.750000,544.799988,486.600006,541.299988,519.265747,1374112
2023-07-24,539.099976,546.799988,512.700012,531.200012,509.576904,921051
2023-07-31,529.400024,529.400024,502.899994,514.500000,493.556702,844833
2023-08-07,512.000000,533.900024,510.299988,517.099976,496.050812,737735
2023-08-14,515.400024,517.000000,487.750000,492.600006,472.548126,510668
2023-08-21,492.399994,507.899994,485.750000,487.600006,467.751678,585782
2023-08-28,491.950012,502.200012,487.649994,488.799988,468.902802,730579
2023-09-04,493.600006,498.399994,459.000000,469.700012,450.580322,740704
2023-09-11,472.000000,476.149994,452.500000,469.100006,450.004730,1297011
2023-09-18,468.450012,472.700012,448.350006,460.450012,441.706848,880654
2023-09-25,451.000000,454.600006,423.000000,431.899994,414.319000,1267222
2023-10-02,433.000000,437.600006,412.950012,425.350006,408.035645,907899
2023-10-09,421.850006,435.200012,404.750000,406.799988,390.240723,1051590
2023-10-16,406.750000,415.850006,401.299988,402.799988,386.403564,795645
2023-10-23,402.799988,408.649994,379.649994,383.500000,367.889191,1256976
2023-10-30,385.549988,412.950012,376.700012,407.250000,390.672424,1115907
2023-11-06,408.299988,409.299988,386.100006,393.100006,377.098419,929148
2023-11-13,396.000000,421.049988,392.250000,404.299988,387.842499,1131819
2023-11-20,404.549988,406.500000,397.250000,406.450012,389.904968,588742
2023-11-27,406.500000,410.549988,386.500000,392.899994,376.906525,1046524
2023-12-04,395.299988,418.750000,395.299988,413.799988,396.955780,1132505
2023-12-11,413.200012,430.049988,405.299988,417.850006,400.840942,1451021
2023-12-18,412.049988,413.600006,396.500000,397.799988,381.607086,894422
2023-12-25,397.799988,405.549988,397.299988,399.000000,382.758240,340411
2024-01-01,399.000000,401.299988,371.350006,378.399994,362.996796,756375
2024-01-08,377.250000,389.000000,354.149994,366.700012,351.773041,1027760
2024-01-15,359.950012,364.649994,343.399994,350.500000,336.232483,1135934
2024-01-22,355.399994,389.799988,349.750000,384.799988,373.722412,1480128
2024-01-29,382.700012,387.399994,376.350006,376.600006,365.758514,897865
2024-02-05,377.399994,419.799988,377.000000,413.100006,401.207733,1584318
2024-02-12,414.600006,436.500000,406.850006,428.100006,415.775940,1165377
2024-02-19,422.399994,438.450012,421.399994,425.649994,413.396454,867457
2024-02-26,423.500000,436.799988,417.950012,423.950012,411.745392,944190
2024-03-04,422.049988,422.049988,402.750000,417.399994,405.383942,821183
2024-03-11,415.250000,438.600006,412.149994,426.149994,413.882050,1101232
2024-03-18,426.100006,427.200012,358.049988,358.049988,347.742493,2320096
2024-03-25,359.000000,372.850006,349.850006,366.350006,355.803589,1002372
2024-04-01,365.149994,370.100006,362.799988,362.799988,352.355743,716887
2024-04-08,361.600006,368.700012,347.950012,350.500000,340.409851,984388
2024-04-15,354.200012,358.250000,334.250000,339.100006,329.338043,1243969
2024-04-22,342.450012,353.899994,315.350006,337.950012,328.221161,2000577
2024-04-29,339.899994,341.450012,319.500000,328.549988,319.091736,951275
2024-05-06,329.000000,339.299988,326.100006,332.450012,332.450012,932515
2024-05-13,333.000000,342.899994,330.549988,332.049988,332.049988,964918
2024-05-20,333.350006,337.149994,325.200012,332.450012,332.450012,778614
2024-05-24,328.649994,334.450012,328.049988,332.450012,332.450012,180208
