Date,Open,High,Low,Close,Adj Close,Volume
2012-03-26,122.547195,125.707306,118.085861,119.898277,92.559235,1753906
2012-04-02,120.409477,122.407784,116.645226,118.457642,91.447075,1369858
2012-04-09,118.457642,118.457642,113.252754,113.485115,87.608398,2072825
2012-04-16,113.299225,118.457642,109.023788,109.302620,84.379593,3861030
2012-04-23,108.512589,118.271751,106.003090,118.271751,91.303604,3990071
2012-04-30,119.061783,119.480034,113.392174,113.717476,87.787773,2730585
2012-05-07,112.183899,115.529892,111.626228,114.321617,90.965248,1706264
2012-05-14,113.578064,114.553978,110.046173,110.650314,88.044014,1944007
2012-05-21,110.650314,113.113342,108.884369,109.999702,87.526337,1534093
2012-05-28,110.464424,111.533287,102.750038,103.168289,82.090607,2127548
2012-06-04,102.703568,109.302620,100.937622,106.700172,84.900902,2340359
2012-06-11,109.209679,109.767342,102.145897,104.097733,82.830162,2202083
2012-06-18,105.863678,107.443733,102.331787,102.982399,81.942680,1718115
2012-06-25,102.889458,104.748344,100.565842,104.330093,83.015038,1897429
2012-07-02,104.980705,108.605537,104.097733,104.887756,83.458771,1762314
2012-07-09,104.469513,105.956619,98.846375,101.541763,80.796379,2327348
2012-07-16,101.588234,105.677788,99.171677,103.214760,82.127556,1979770
2012-07-23,102.238846,113.392174,99.078735,112.230370,89.301270,3061637
2012-07-30,113.345703,116.041084,111.905060,115.344002,91.778755,2065035
2012-08-06,115.483421,118.922363,115.483421,118.690002,94.441177,1128591
2012-08-13,118.690002,119.898277,116.924057,119.665916,95.217690,888596
2012-08-20,119.665916,119.665916,115.994614,117.202896,93.257881,1006828
2012-08-27,117.202896,117.714088,114.925758,115.436951,91.852730,899193
2012-09-03,115.158119,119.526505,114.832809,118.411171,94.219292,1186351
2012-09-10,117.992920,119.805336,113.763947,115.994614,92.296448,2254771
2012-09-17,115.576363,115.855202,113.020393,115.762253,92.111565,1541515
2012-09-24,115.251060,115.483421,110.510895,110.975616,88.302856,1752270
2012-10-01,111.440338,113.624535,110.743256,113.113342,90.003838,1482844
2012-10-08,115.529892,121.989532,114.646919,121.478333,96.659821,3382486
2012-10-15,121.757172,125.382004,121.478333,124.777863,99.285240,1865547
2012-10-22,124.870804,127.566193,120.874199,127.566193,101.503899,2363671
2012-10-29,126.962059,128.216812,123.569588,128.030914,101.873695,1192836
2012-11-05,127.612663,127.845032,124.173721,125.707306,100.024811,1385408
2012-11-12,125.707306,128.170334,123.151337,123.197807,98.028008,1225203
2012-11-19,123.894890,130.029221,123.894890,129.982742,103.426750,1088873
2012-11-26,129.889801,133.979355,128.216812,133.282272,106.052177,1249722
2012-12-03,133.839935,134.304657,130.447464,131.981049,105.016800,1190749
2012-12-10,131.655746,132.538727,129.518021,131.655746,104.757973,1000433
2012-12-17,131.562805,132.864029,130.819244,131.051605,104.277237,1256872
2012-12-24,132.492249,132.585190,129.610977,130.215103,103.611633,332142
2012-12-31,129.750381,135.141159,129.657440,135.001740,107.420364,916766
2013-01-07,134.583496,137.743607,132.956970,136.349442,108.492699,1513654
2013-01-14,136.581802,146.340958,135.838242,146.062134,116.221069,1687284
2013-01-21,143.134384,145.365051,141.693741,145.039749,115.407562,1111988
2013-01-28,145.783295,151.964096,145.457993,151.964096,122.171875,1892416
2013-02-04,151.685272,151.871155,145.457993,149.454605,120.154388,1479551
2013-02-11,148.711044,162.420349,145.086212,159.864380,128.523346,2417727
2013-02-18,159.864380,162.699173,156.425430,159.446121,128.187073,1916619
2013-02-25,160.143204,162.327408,153.358261,160.700882,129.195862,1549495
2013-03-04,160.282623,166.463425,158.749039,165.022781,132.670441,1397310
2013-03-11,164.465118,166.835205,162.513290,165.905762,133.380310,1659533
2013-03-18,164.418655,166.788727,159.120819,159.817902,128.485977,1690575
2013-03-25,160.886765,161.258545,156.750732,159.306702,128.074997,1071329
2013-04-01,159.306702,164.929840,152.010574,153.683578,123.554268,1217083
2013-04-08,153.730042,158.516678,152.428818,157.215454,126.393723,1117765
2013-04-15,156.750732,157.540771,150.430511,154.287704,124.039948,1519326
